Country Name,Country Code,Year,Forest area (% of land area),Urban population (% of total population),Urban population growth (annual %),Access to electricity urban (% of urban population),Renewable energy consumption (% of total final energy consumption),Individuals using the Internet (% of population),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: mineral depletion (% of GNI),Merchandise trade (% of GDP),Adjusted savings: natural resources depletion (% of GNI),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade (% of GDP),Forest rents (% of GDP),Mineral rents (% of GDP),GDP (current US$),GDP per capita PPP (current international $),GNI (current US$),Compulsory education duration (years),Probability of dying among children ages 5-9 years (per 1000),Probability of dying among adolescents ages 10-14 years (per 1000),Probability of dying among adolescents ages 15-19 years (per 1000),Probability of dying among youth ages 20-24 years (per 1000),Number of infant deaths,International tourism number of arrivals,Net bilateral aid flows from DAC donors United States (current US$),Net bilateral aid flows from DAC donors Japan (current US$),Net bilateral aid flows from DAC donors Germany (current US$),Net bilateral aid flows from DAC donors United Kingdom (current US$),Net bilateral aid flows from DAC donors Norway (current US$),Net bilateral aid flows from DAC donors Total (current US$),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),International tourism expenditures (% of total imports),Communications computer etc. (% of service imports BoP),Foreign direct investment net outflows (BoP current US$),CO2 emissions (metric tons per capita),Cost of business start-up procedures (% of GNI per capita),Military expenditure (% of GDP),Import value index (2000 = 100),Market capitalization of listed domestic companies (% of GDP),Listed domestic companies total,Energy intensity level of primary energy (MJ/$2011 PPP GDP),PM2.5 air pollution population exposed to levels exceeding WHO guideline value (% of total),Research and development expenditure (% of GDP),Researchers in R&D (per million people),Automated teller machines (ATMs) (per 100000 adults),Hospital beds (per 1000 people),Physicians (per 1000 people),High-technology exports (current US$),New business density (new registrations per 1000 people ages 15-64),Exports as a capacity to import (constant LCU),International tourism number of departures
Equatorial Guinea,GNQ,2020,87.28770053475937,73.1,4.056782157042393,77.25824969556368,12.36955580556505,19.001706053669743,3.8642618639545363,23.581303207878744,0.05958759600578253,49.13261205606227,23.618703166110965,43.32503742716823,46.45023219000144,89.77526961716966,1.0632336295931484,0.12647486617003187,10021856754.494389,17940.520790331524,7454529309.387935,6.0,9.2,6.699999999999999,10.9,13.9,2594.0,1137062.9025612494,9980077.006652087,14656567.603173494,2817939.0053040683,833380.9026082754,2694288.0010514967,49757933.48422158,3.6368387570520797,17.045875764476158,3.8002863175792436,35.9112771650218,-48973809.018341064,4.729455534441283,51.2036621456248,1.5953710962568093,382.2889947,63.817306173437395,240.04262743118693,3.108918951323695,100.0,0.3667638028832472,276.13547378728816,34.0646589970103,3.1964543535239778,1.8607658929949755,415540663.97726125,3.2972168583794748,1716037859257.147,5254964.9712715335
Eritrea,ERI,2020,10.448118811881187,49.40227547159245,1.8215005992153959,64.16815603613064,18.86133715160671,24.070882919170757,0.9190258213671381,1.883805786558642,0.12432249799712106,59.50336745536525,2.844966832119173,25.37256896737146,37.75587966014438,63.1284486275158,0.9384775459515203,0.17791043231743925,29753676413.371597,8626.858647632704,29948879388.126896,8.0,3.5,3.8,8.2,12.6,3082.0,615649.2033732231,41102067.8561337,8977044.451616287,12058367.53859052,7960399.922470987,9834502.58018212,135101400.70829046,5.4465914071883885,21.9652164228452,4.14058649403598,29.706568078790013,720495674.0570984,2.6193637190810435,67.42494840722331,1.8337836095872053,207.0560282,37.00128467885642,110.69833736330881,3.2272459884171294,nan,0.058036629974069026,29.18232120016968,33.69737481531929,3.662106917943487,1.294599013442317,1232798815.3073559,2.4157647248138616,5407884157123.966,635871.5714746637
Estonia,EST,2020,56.09385783298828,69.229,0.5703844081361602,99.99603189543701,6.749781292012806,89.05828666,1.5865178257728296,4.244728045008432,0.08077727842448283,110.0218137645489,3.3113442575409158,71.17581864047433,70.69354433418059,141.86936297465493,0.8334624508488563,0.1266958402711795,30650285471.721485,37600.5920478364,30588229008.745754,9.0,0.5,0.6,1.7,2.0,22.0,1695000.0,2266155.971883625,73488706.29953265,-1460977.3477046192,2734637.471454948,751352.7554582246,235956220.58280265,5.628251086027004,3.928703943191463,3.10456587918088,64.70938618813969,324208707.85720825,5.853175405207517,12.143146168909636,2.30748738623167,343.25065579999995,77.35055536931237,361.9441679569931,4.147367444038347,100.0,0.6412124654417464,618.952686450089,64.5998900542261,2.909921460506884,1.5458136562567764,2150753039.0,24.1931836844473,18708569841.46671,558000.0
Eswatini,SWZ,2020,28.92790697674419,24.171,1.8314271316673523,13.1284303665161,15.849915883681998,32.2952963625514,1.180155798973168,22.84952340852837,0.007949780984783444,81.4553432155382,22.886598898598447,45.023902174796405,42.29984777365392,87.32374994845033,2.2006948428472803,0.04457220034324822,3972728948.4708834,8865.740219211053,3574279788.467726,7.0,10.8,1.6,8.6,13.1,1101.0,345299.987792969,32204412.3324261,8223137.574126482,8086784.7746451795,16128296.274073154,12341377.932413563,125647988.4429928,4.697769150296394,10.342861872075414,2.146950012943784,63.664927590614205,-14072839.319366455,2.8071324818494205,37.70691941327275,1.83670543778148,145.7437114,66.0987312004601,224.92975831991032,3.203221183028097,nan,nan,nan,45.36379713286298,4.3226025630436675,0.8704580326207714,3735561.0,4.35944435856099,23575967237.486786,488000.0
Ethiopia,ETH,2020,15.114224834368471,21.695,4.731593022404013,38.45855796284146,10.45627453938603,23.416730080561923,0.8478453501011107,3.7321403604963894,0.9313502984130445,15.210173941259935,5.405749066808517,7.089634178325952,16.928598671921613,24.01823285024756,5.092286041658417,2.6353272672674675,107645054311.87556,2422.8120855231014,107062239280.07214,8.0,4.4,3.2000000000000006,8.0,8.399999999999999,126555.0,518000.00000000006,169202851.48424745,18024654.497709274,55584691.02592814,70984419.30809903,31169234.049495973,525415322.09224904,5.617157511957369,26.211313249400757,1.8783119114818607,25.03524898806027,456651492.6114502,2.3790069029910006,46.897544027355636,0.481146129201597,1040.4856789999997,47.69450287143858,145.57526912100465,3.0160085736638997,nan,nan,nan,34.63031752441126,nan,0.5342242390914743,43185594.0,2.4772224228178614,230382318952.23434,1050601.015526753
Fiji,FJI,2020,62.3984674329502,57.247,1.5984846894515297,81.71397958527156,11.311845313472014,36.06291701540719,2.0058872859302004,4.836556484994168,0.7156709942472916,56.46373226434329,5.57050394406362,27.2406819949522,43.48685144426756,70.72753343921974,1.78367428580677,1.4706011672992672,4533883782.27458,12078.843228544982,4255066002.857392,8.71597787196415,2.3,2.8,4.1,6.1,426.0,168000.0,5969556.865562856,39596112.618795395,549265.0908738971,1309497.6865754724,1519744.7465306483,104844457.9036262,4.775141638460554,7.4318335369290285,3.9029871435503836,30.24299621057206,13464175.431976318,4.216192439123845,48.43357462336082,1.75011439036282,208.6403614,91.70381522956171,694.5186409831566,3.988245380894077,nan,0.5109238308900186,386.2446425479431,52.9562804262902,2.993374513714696,0.9231871570729338,8754669698.275799,2.25940735060525,35340094937432.125,8606114.272386411
Finland,FIN,2020,73.73321926822848,85.517,0.24797592984891814,99.99281336033398,7.661273974569154,92.17027106,1.2627522595702547,5.305512237518404,0.040273980300204515,49.82513908360215,3.9753484694163097,36.206107646420826,35.86928890997831,72.07539655639913,0.947323526013578,0.07922087583079969,269594831987.5493,50506.28589733169,274361216350.1953,10.0,0.3,0.4,1.9,3.1,93.0,896000.0,298758.81022921205,72849812.40094995,-2680880.483452305,1458019.999943614,684575.1185809709,208193919.5989262,5.375174330185383,3.955258937928407,2.0073705972652567,72.4578472234746,4930946871.608856,4.683861186040444,17.585048092766694,1.53045094218018,198.3064606,69.05604691875104,435.2496070346009,3.750948851151722,nan,0.6988579689931008,621.2188164566588,37.3286364152131,2.949640138341188,1.3601406836454741,4419533496.0,5.87814217822457,85655840473.40633,2690000.0
France,FRA,2020,31.50904837304609,80.975,0.5409440633847078,nan,11.502963837646375,46.26488179256959,1.2400778948070506,4.642588729209322,0.03182721758684997,40.71508119315645,4.688579718544964,27.87364407736466,29.893784250888032,57.7674283282527,0.05796719389368123,0.07901860480976661,2630317731455.2603,46983.04191579624,2671813716093.3926,13.0,0.4,0.4,1.1,1.9,2485.0,117108999.99999999,-1207972.3214134574,29882152.602587223,-12151174.301497087,454154.8645813167,2086308.7564379685,277005797.27868855,4.994699384965715,5.133012530544049,3.859699497760442,59.81462741635291,53556736457.0607,2.9634803939403707,18.981338598389648,2.07332142732331,172.3039518,53.75092081662152,489.45365477731184,3.4382328409133973,nan,0.595374322733038,577.7090728911257,93.5227747958609,2.8263146741547835,1.3951389622193817,87120396040.0,5.25324716029918,638687050023.8287,21287000.0
French Polynesia,PYF,2020,42.46022727272727,61.975,0.7038324646363003,87.98258695804564,12.355133665168099,24.366880183222534,1.7848455164569548,1.7765900713918725,0.025886380825446767,69.68826480225856,1.803908288489408,41.797350824730124,51.19945119128679,92.7841874950305,0.9430093651150923,0.052952076759097355,146285785724.8842,12192.965152015295,167618258513.7589,9.192843938709116,3.4729540943626653,2.8766939446100928,5.216371843829459,7.343521679349196,12127.604565683692,89400.0015258789,2840571.314088881,30235707.50839877,-7218370.1365724355,832114.1961209774,1957212.4757790416,174623144.0466014,5.142950078139425,5.977921373892998,3.6031299576247897,32.107684127082294,-2425404.268005371,3.7577302835259068,32.50532774928817,2.1186795739052093,175.1656025,50.03815869107331,405.864419781258,3.9136809885347446,100.0,0.5383802769715307,463.60209597675566,39.392323799288064,3.0217510578533537,1.403387488515698,5106595.0,4.239802001172452,6009112978809.618,12000.0
Gabon,GAB,2020,91.32068149183064,90.092,2.807337823231805,35.83267246262411,13.919560895566804,22.02916730765473,3.7529012928428127,7.775794027430626,0.04069592928059106,51.18553871373065,7.783108934740392,47.68787459610192,22.74947540519988,70.4373500013018,0.5502359369103574,0.026644570377830256,15316826191.568245,15106.366375610689,14503352951.426891,10.0,5.3,7.000000000000001,7.0,8.100000000000001,2052.0,1620098.8839944238,12393542.082756191,-2855017.0935730934,240309.383787632,162294.82169768214,3577433.056406725,63575499.91666758,4.288663809575944,20.333193110522018,3.582048929226206,34.33890191871204,827014787.0376892,3.714187689471859,32.91532485042071,1.76237435513061,308.9998565,38.59813590045674,151.57334189536695,3.0044105400967784,nan,0.41166224722230577,331.66403255648106,43.19118469722965,3.0653745137201196,1.5964795375558833,436792520.45886153,0.967526766343424,8281098945968.349,1651946.3247072415
Gambia  The,GMB,2020,23.979249011857707,62.582,3.9410443243687006,nan,9.937949739280207,17.631788072526138,1.5676423845758387,5.96575251635663,0.02052099749667049,40.46922297911732,6.023660936141231,7.9981607743381264,36.88924289045282,44.88740366479095,0.06188506638127887,0.04726872254876731,1868086274.821996,2275.056250309633,1837121908.597192,9.0,5.5,4.7,8.0,10.6,3117.0,245999.99999999997,1929010.3906206787,18626171.263631105,-12099232.519174919,69567.49279993773,2858367.7866802514,226594106.6151811,5.008153856459305,5.982012377891887,0.7509539519463346,3.5657975616804625,-3483809.2057495117,2.9023520800058535,21.93094782292817,0.828278886205045,371.657754,38.803133035772746,166.06076444658567,3.4938691898701166,nan,0.44533448546285526,541.0247812377146,8.63761867497453,2.8486378495419054,1.4352247546255397,1274.0,3.4104234518189056,6058311030.768364,2429469.0104707787
Georgia,GEO,2020,40.61591595913081,59.453,0.5330100734794838,99.97313980955144,8.69658126545143,72.53158414,1.658616848371355,2.427507840148949,0.09543148293330453,71.91498104556803,2.101167706032503,37.29149479759611,56.58430345696373,93.87579825455984,0.9162498338748366,0.17846806815173907,15846489610.807333,14766.976097099548,15107732155.344357,9.0,0.8999999999999999,1.1000000000000003,2.5,3.6,428.0,1513000.0,5941709.115384966,63137860.79814029,4108486.6037985086,2151218.4639021754,1452799.550266169,235661973.80475366,5.538934971255713,4.31042771822948,3.256229414914565,23.471857535204588,-15133310.649993896,4.5024066253842765,16.375423094784,1.80964773536432,1135.208972,70.32838994648448,379.61673344147437,3.811074770866684,nan,0.6713945289225175,624.3801457920995,90.8871844682475,2.8049512887937342,1.365843958041516,14030856.000000002,7.47129362496902,14053754341.484186,5837949.989212876
Germany,DEU,2020,32.68361096800046,77.453,0.2768956197558641,100.0,7.6968507299958455,89.81294133,1.1023577092895809,2.288730283175583,0.040250208343899134,66.32380308826805,2.0638509633246542,43.41689531886588,37.69165211607217,81.10854743493806,0.8040284899741433,0.07880069389045476,3846413928653.707,54792.06447513811,3953466258964.991,13.0,0.4,0.4,1.1,1.5,2442.0,12449000.0,-1887993.123443693,87095769.64998198,-6843417.945904881,1441690.4902054667,799592.151971817,272817389.30186045,6.439297288734041,4.046192790848607,3.6872404729236727,58.80283121719786,111483500943.61203,4.713358069039,14.735970463879578,1.3997303682407198,235.99043829999997,59.38281428799491,438.0,3.881391947979242,nan,0.8881093635525871,1125.1643378395804,63.31084361867951,3.2379815742310103,1.847519643390779,182351776185.0,1.35845716868025,1472404602742.559,8235056.748632343
Ghana,GHA,2020,35.09585127889602,57.34899999999999,3.2565353358403044,nan,8.89843305881623,28.58931923074206,1.08684767096685,23.47961087057525,0.013652831964571913,39.2530341777902,23.565946051727977,32.22045535616251,35.82282054891736,68.04327590507988,0.04442765007287702,0.10164064625782601,68532281805.67221,5744.432344317677,70776628000.07149,11.0,5.5,5.0,7.400000000000001,7.9,29091.0,3455123.6880123867,995626.7980197668,1744772.0961146355,-991874.1953212768,687800.2397516668,1155719.0377704166,47527424.65714455,5.061481456164268,5.136109683746842,3.8540871599540347,78.24554840358994,542413996.2935181,2.78653973652662,19.409231806940944,0.446156223059299,417.6347641,13.493538747508357,31.000000000000004,3.1396347085600906,nan,nan,nan,50.38718341413485,3.880339093399146,1.0439181032390903,5772185089.226767,3.7648663867251226,43159574525.68797,2908256.4092011508
Greece,GRC,2020,30.2699767261443,79.715,0.3547652157678307,99.97594292462199,6.802047340857361,78.11584474,1.2665699328685982,2.5582918372985994,0.07994087961842448,48.11602880060315,2.051775197617444,31.98400156558153,39.59891905242712,71.58292061800864,0.8381814445672748,0.1364600940951386,188835201625.91025,27909.54448935581,188028901406.48456,10.0,0.4,0.4,1.1,1.8,277.0,7406000.0,4322570.577263385,67356083.29577756,6498907.108866125,4451697.631267697,1654373.776758127,288975739.7394699,5.516956638249613,4.410168632436211,2.090349558893058,22.05488626566466,648302177.3971558,4.282857603614647,16.816726733259546,2.79556314613436,166.7541627,27.00073374084509,171.0,3.953701342374205,nan,0.639027828969921,599.4219038600867,63.8764096313088,2.8933669821395425,1.4460555120520315,2006301936.0,1.75501034548516,53300633002.619644,2324000.0
Grenada,GRD,2020,52.058823529411775,36.537,0.8476386629248553,nan,10.166515157403238,32.18540528644825,0.9317515528292009,nan,nan,39.82341222136273,nan,29.17598240219883,36.194485432308454,65.12899759855105,0.026221658561932096,nan,1042100555.5555557,15283.251515859141,1053198814.8148148,12.0,1.7,2.0,2.4,3.3,26.0,216999.99999999997,687340.5303106308,2891180.108980179,130624.61273679137,396725.4753860235,nan,12317123.18664515,5.1834600943105436,4.676224864410573,2.0427574196046643,50.90480222575282,-485853.2370300293,2.9083106441273894,23.812425990889636,1.8470068889896374,164.5667324,69.60073069212166,350.60810499116417,3.002561387185413,nan,nan,nan,41.9746752792482,3.9093072716666546,0.9524558533564189,112035.0,2.9031265468848195,39039357620398.99,2947224.33106836
Guam,GUM,2020,51.85185185185185,94.938,0.9688631064759532,99.97327215481394,5.411554775692254,23.326176186397753,3.114313317965672,1.1448005792350164,0.007610971196457469,10.882956878850102,1.1521001514847464,6.34839151266256,57.75154004106776,64.09993155373033,0.6586930777454433,0.012514140279162785,5844000000.0,14559.08547879734,53386560148.822014,8.980947011470638,4.065269679694975,3.1349373750655105,5.517132166210777,7.688142914482336,9894.156278039358,328000.0,1033715.4311542213,-1903774.8406112194,10132473.66971144,2630984.6354599893,6009427.741771057,117239670.490111,5.583554665501488,18.96188605640494,4.339217915545962,32.07046920239192,496504121.121521,4.271138817436104,31.394529494603155,2.4016304924231613,142.8571429,37.9238155405969,164.5936464033534,4.171071247209022,80.2222615410051,0.3335990452402743,291.1715604489482,48.113628623043375,2.2392835270890403,1.229807562502359,177029112.64481458,3.3021166143961995,369790814.8148148,3663984.1527138725
Guatemala,GTM,2020,32.92086599477417,51.836,2.2888063265361307,nan,10.139616331252775,29.809598830417972,0.9369070584622399,nan,nan,38.304414528579045,nan,16.8953212822689,24.94530316853161,41.84062445080051,0.026205610390166237,nan,77604632170.5853,8853.670020808793,76225163391.2441,16.0,1.5,2.1,6.2,8.5,8530.0,594000.0,733230.0561684668,2995232.642168045,133480.0538699478,366812.16607680917,nan,12926570.298558474,5.129226706575019,4.675766054377311,1.7914195232792105,28.201825434516625,126788670.0,2.948635213029301,23.89587738277528,0.483220755707797,352.03057630000006,53.64059236198124,162.2031851736619,2.9939475028378966,nan,nan,nan,36.085003988928,3.635969438404315,1.0193687264803621,300037205.0,0.599671658346772,113148261034.04189,507799.987792969
Guinea,GIN,2020,25.18720494872213,36.875,3.813756948913367,47.38900034880036,23.923986604938005,23.85149633083363,1.2868943093772187,11.982694093638472,0.06622918523968947,57.19642163898094,9.773587037182047,53.14072237013335,37.08717143371015,90.2278938038435,2.469036216544023,0.10889767484898057,15681050917.156292,2817.32238032662,14340050917.156294,6.0,12.5,6.699999999999999,13.4,18.3,28456.0,1467926.3298820897,104938763.69351494,13563825.295408249,26308234.69155267,46413949.10005081,15403300.58824142,305765853.2529479,5.201153094586718,14.549540010852134,17.028562172007963,54.19497538736385,2360000.0,2.2895864746879067,59.04766168703777,1.45751192274533,551.3562092,59.05554622200909,174.6025811873435,3.735861362390548,nan,nan,103.27994,2.54035759143081,3.0,0.9304704667042479,2101956043.2963507,0.450113797567242,38953019267351.92,3516752.966547822
Guinea-Bissau,GNB,2020,70.41287339971551,44.196,3.3739176635920085,26.0,11.132201693773991,24.33815948402721,2.0100093870708498,12.71405948751561,0.03672598917834188,33.734745540589735,12.721618271954206,14.387043878170124,29.248796493144027,43.63584037131416,0.31944812789077726,0.022835179676681062,1431758242.9037538,1948.8023431813567,1456255016.6265335,9.0,10.6,4.9,10.8,13.6,3399.0,1029673.8736331513,2206315.753920585,-56991.53580284119,4191172.9178397506,384236.1917883456,4622672.05332502,36314819.33421147,4.729800456258681,16.17083655561298,3.8625805434158513,34.05484756348668,430742.3109741211,3.5914067165375556,29.835606764525544,1.73615260258345,479.2628353,35.037842950986494,160.35169806242212,2.9911167478222964,nan,0.49800186629387294,423.7033443853497,34.54587604206827,3.3478021527409445,1.2219275195400423,1325583382.1705306,2.6145759169951717,97647025242.15874,1037776.3339000609
Guyana,GUY,2020,93.5501143002286,26.786,0.845089549856878,88.02069022075933,17.34562588532812,32.128237322004665,1.4310676647151652,8.362433747297372,1.044000878563933,85.17238991301392,7.919178539254216,39.638495037503525,45.4403190369131,84.84418740798398,2.8584949315126646,2.012854407440825,5471256594.72422,19704.58150794427,4610616839.808153,6.0,2.0,2.8,5.6,11.3,364.0,86400.0015258789,8960871.48076728,13498763.48921895,2585703.2386814803,2319945.1183921993,9868272.06792973,67073026.57978892,5.12596807217022,9.991087462043676,3.675739421894268,79.25562663521714,13560333.539978027,2.917563924609717,52.58886596910267,1.19900308854729,361.7102967,78.46313072833814,486.84071383051827,3.6125811159878385,nan,0.6262111639765153,399.3380189490835,20.7588959785796,3.5284280718033756,0.9163539686898514,1133987.0,1.59532194726672,47184296438184.49,7915856.801502054
Haiti,HTI,2020,12.601596516690854,57.088,2.812508105809057,26.0,8.119458430650084,9.133638798874333,1.923620951718901,6.018182828594861,0.02041803320348379,25.447646262079143,6.07631809980792,7.65100685425779,29.762884877950412,37.41389173220821,0.07576114951135339,0.04708565467279533,14508218017.403208,3095.1940623966298,14536821917.31475,6.0,6.2,4.4,6.800000000000001,11.2,12470.0,3550053.642780968,86558099.12534836,20084603.512583256,-2348493.002706021,10909181.030038327,7089921.599330999,328730013.8190373,5.215778562331866,21.890469243408713,4.00971883698399,32.349793534470564,799682356.7980652,3.2042368707578657,22.744971944561676,0.0028940747154155,286.6960701,32.12583755380831,163.8650007871582,4.010092906790209,nan,0.4442496579748352,540.960724525612,42.167171747304465,2.202603921646435,1.6267287436478273,483445921.6338007,3.6976676317814765,59425161822.03653,2433974.270701317
Honduras,HND,2020,56.83492716060417,58.359,2.6967980811295433,nan,11.541925631055268,25.725050708243817,1.051774172836912,0.07790683338593059,0.016613425465616376,75.74940638443586,0.09452025885154698,35.22891635378267,50.52482903490597,85.75374538868866,0.04122110269904072,0.03316175781367168,23662231633.91393,5420.234233613512,22047103270.93597,12.0,2.1,3.1,4.0,5.9,2900.0,669000.0,180864.77483397722,670164.480868578,-5381546.1989464015,-75846.31323546171,3570856.3116610423,63713031.748027444,5.104427366116814,4.676641468622269,2.312523713285582,30.3762040779425,-135843666.85665894,3.032048273382921,25.05572210308427,1.65993826881731,256.8155306,49.34894221219909,169.00996828535727,3.160604459280022,nan,0.5136538800257306,468.23370939170286,24.8728394266214,3.273150348333435,1.2066907216537004,2063892810.5189795,3.6274888770898754,79800999612.4226,3105349.448756765
Hong Kong SAR  China,HKG,2020,30.265665834562416,100.0,-0.34157960252726216,99.32500446464839,1.893386010919816,92.41313602,0.9304333650280501,5.39941079998466,0.012789175077437672,322.73155361877247,4.923994239301849,176.74306760259114,174.9209235063246,351.6639911089158,0.48310429312734193,0.03610951461138592,346585881503.6353,59234.10859308306,365719202805.1359,9.0,0.8044418224238881,0.894708533097309,2.153868407305766,2.9149493932330075,2228.2582444273535,3569000.0,2700043.084907472,66357160.35216093,3865060.7919213474,1800446.7819493413,938395.8480721153,81494787.39014089,4.2377727350136,4.850941951558816,3.8610025947051962,17.914532597288947,83423016781.32962,8.346511789641385,6.65347844160054,2.272829687256391,266.194748,1768.8027000418072,2353.0,2.9731074281109526,nan,1.0373129689937501,3186.1078817513153,52.0381029111645,3.0652663085177445,1.6238479142582518,340121876505.0,19.2189903461332,4750232832879.5625,8261000.0
Hungary,HUN,2020,22.49627438088976,71.942,0.19605261081618153,100.0,7.000141776068897,84.77115202,1.2945497010429483,2.5097087148318162,0.07198762539906878,151.25240050499082,2.402940089993016,79.48000810777937,77.77835384197111,157.25836194975048,1.0163555370398816,0.12479517860273863,155808436238.48724,33077.23391667461,151620683124.27606,13.0,0.4,0.5,1.3,2.0,306.0,31640999.999999996,-506115.835580647,110401975.14912891,-8842806.128703982,2351760.068084091,908653.1613948084,353769495.1830052,6.2839907818262395,3.7375415917433013,1.0980930855469595,65.06441343219336,166124996111.63303,5.923706607906296,15.565023160060877,1.61431325739574,358.5561623,17.952063877456943,45.0,4.23175790514795,nan,0.9952984245845458,1522.692392728622,59.9643880558704,3.262041177560449,2.0499252621219726,18155662232.0,4.01436065098859,35721328941274.9,12727000.0
Iceland,ISL,2020,0.5092730338192998,93.898,1.6587141364310742,100.0,8.532010395947363,48.46586226378812,1.5340170340484878,4.940526816137182,0.031169078923389583,47.35226145318521,4.986785668103194,34.23888142183129,34.97333738839803,69.2122188102293,0.06213697142440988,0.07865162162780606,21718075725.20538,53622.24501146279,21074087065.624207,10.0,2.373861827569313,0.3,1.3,1.4,6.0,488000.0,1049779.8732348979,41078799.396145344,-17163356.677957416,221620.64456930757,2383764.9206162356,404920447.30999386,5.315493274954593,6.393620145180389,3.946139660211533,54.397334718688406,-352643270.5116577,3.432718655657506,19.936559733478262,2.2069731289300454,220.082525,56.792526105593446,433.9162934172396,3.770896646815745,nan,0.5936795166421458,575.1371175351534,59.61049957663,2.5382723067816353,1.4319235088687245,144572357.0,10.4366678290975,917108896108.934,129999.99999999999
India,IND,2020,24.27022827333605,34.925999999999995,2.2978275910785495,97.41256830645015,26.59280088491953,33.554107831487904,2.6983910458707014,2.6826179395639698,0.37563566102025064,24.40211105635173,3.258353431473509,18.66318016205481,19.207817744222595,37.87099790627741,0.20397325467073985,0.7022661049329394,2660245248867.6323,6503.948054371876,2635412344092.961,8.0,2.7,2.7,4.1,6.0,647688.0,5940721.460164919,45685754.29137671,586093368.2432733,224603663.71874857,199617692.2677074,20173856.08481189,1331221614.461794,4.101756437822406,12.91211437104958,3.199989954003119,63.97148450806071,11122667603.551117,1.8936286186198243,16.07625525076801,2.88267039974077,723.6666661,97.56489888100818,5215.0,4.532545644603423,100.0,0.7257030308135854,235.38839405702527,21.49654931742,0.49157815183640224,0.8283432319768157,21583196976.0,0.152973253656474,27845668546629.12,8556678.356443489
Indonesia,IDN,2020,49.07178036547167,56.641,2.2301093562822754,nan,8.947228526254111,53.72649449,1.3452296244776791,4.271963028441053,0.033394914723981296,28.80963078805536,4.305357943165034,17.168335370418607,16.022253281858355,33.19058865227696,1.2118747849080538,0.07462723846715506,1058423838345.1444,12072.735477774342,1029919366254.2017,9.0,2.9,2.2,4.7,5.1,93233.0,4053000.0,-95978.89404976368,64885270.47292447,-2874951.5248075426,1383933.8530853987,679814.1650664918,189006054.1648928,4.65255089918016,4.131614870109289,1.2389451756010097,54.62645288573463,5029303789.633392,3.997480401961568,25.241729324929267,0.860574024320101,324.8586472,46.87026425780764,713.0,3.6683026847793188,nan,0.6992851009332156,623.6748672737831,51.659936676569195,3.0588152041969505,1.2467322974807395,6411913189.0,4.559971985977078,1864641546977256.8,2918000.0
Iran  Islamic Rep.,IRN,2020,6.60126108205015,75.874,1.9316430786506782,100.0,5.253139609179668,84.11087002,1.4967570308243596,4.940478897333324,0.045094908347681796,45.36266205951971,4.685403192897502,22.76636759427524,28.527999356940654,51.294366951215885,0.5778864074497162,0.10447994891164164,203471303952.3441,13338.013482916956,202972172216.73184,9.0,1.6,1.7000000000000002,4.6,5.2,16828.0,1550000.0,-875230.7437133193,85398736.67558098,-4887976.340838939,1247024.2119463086,901182.0945563838,319134998.69399774,4.547930192442768,4.733273819087966,4.236278917422903,43.39350747138896,78390061.7000122,6.796184447056813,15.284675798233827,2.16179217744462,278.8709762,598.8029792571464,367.0,3.644964615883873,nan,0.742102683776593,843.040339083429,60.952202217937376,2.786131628714267,1.8719952304020069,22080559879.78932,0.626703369897269,163735126789956.44,1550000.0
Iraq,IRQ,2020,1.9003611837983263,70.893,2.599037713911354,nan,9.078004049781061,16.20616396127223,1.9685296594550066,7.461867995641834,0.023667042695782698,51.70518063295111,7.038245513907699,28.94241076906473,33.605671016545315,62.35641385295395,0.08800423193793887,0.054755251388202406,166756984395.97314,9506.725325903104,164946731319.88254,6.0,2.8,2.9,3.9000000000000004,4.4,24009.0,4130739.8202191633,5258878.739899665,25020238.53631544,-3620720.090345055,1599243.5286459625,3753658.9810676314,303374665.9679121,5.402725232837322,10.512438933808673,7.623809236650568,6.249637576109017,148500000.0,3.192789789480779,30.856101442068677,4.0547525122802295,336.74489020000004,37.6161749173767,226.0716450055601,4.055236128285725,nan,0.47358371135257815,522.5968584559689,48.649739189468306,2.3117195003933118,1.5074335931655742,2250110217.685748,4.0389907929056825,4697855570232.66,2967246.6287086834
Ireland,IRL,2020,11.351720133546232,63.653,1.6067156993253722,100.0,8.5673153822313,91.99989097,0.9718588920499072,3.2524904035236974,0.02168083237367862,65.39779896878095,2.5628814273456415,131.11255997459543,108.83846930261348,239.9510292772089,0.6473048973936595,0.03307999351967516,425888950992.0028,93180.94539643524,324082622327.08105,10.0,0.3,0.3,2.0084649629768054,1.5,157.0,8613657.941399666,2948507.7979784906,175023741.99957228,8410446.632906437,3087645.1967158914,936683.5811705813,194606437.86991203,7.219413208876063,5.606779731296186,0.504970078216546,86.99577811489544,-92057035318.43332,7.353805077161846,6.033544375622862,0.287487700393757,193.9498313,90.49032294868758,319.71358609466273,3.6840893704857014,11.024217410041206,0.9076309591632089,2886.5345073409057,71.12493614238527,3.6778490685627645,3.302962159663785,42490854081.0,6.780052949693449,481113129670.13824,2326000.0
