GDP Implicit Price Deflators (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CountryID,Country,Currency,Measure,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
643,Russian Federation,US dollar,GDP Index current prices - USD,,,,,,,,,,,,,,,,,,,,,42.10,41.35,36.16,33.80,30.13,29.50,28.96,29.91,20.01,14.47,19.18,22.65,25.52,31.87,43.76,56.58,73.31,96.26,123.00,90.55,112.93,150.05,161.96,168.13,151.03,100.00,93.64,115.45,121.55,123.76,108.80
643,Russian Federation,US dollar,GDP Index constant prices - USD,,,,,,,,,,,,,,,,,,,,,85.43,81.16,69.39,63.35,55.31,53.04,51.12,51.83,49.06,52.18,57.42,60.34,63.20,67.82,72.68,77.32,83.62,90.76,95.52,88.05,92.01,95.67,99.52,101.27,102.01,100.00,100.19,102.02,104.89,107.02,103.86
643,Russian Federation,Russian Ruble,Implicit Price Deflator - NC,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.03,0.30,1.24,3.26,4.76,5.48,6.50,11.20,15.42,17.97,20.77,23.67,28.47,33.97,39.12,44.52,52.52,53.57,61.16,75.62,82.36,86.74,93.24,100.00,102.84,108.35,119.18,122.85,123.96
643,Russian Federation,US dollar,Implicit Price Deflator - USD,,,,,,,,,,,,,,,,,,,,,49.28,50.95,52.11,53.35,54.49,55.63,56.65,57.71,40.79,27.73,33.41,37.53,40.38,47.00,60.21,73.18,87.68,106.06,128.77,102.84,122.74,156.84,162.74,166.03,148.05,100.00,93.46,113.16,115.89,115.64,104.76
646,Rwanda,Rwanda Franc,GDP Index current prices - NC,0.37,0.44,0.46,0.52,0.76,0.91,1.06,1.23,1.39,1.65,1.86,2.11,2.25,2.44,2.73,2.99,2.90,2.95,3.06,3.27,3.32,3.69,4.17,4.35,2.61,5.25,6.93,9.57,11.12,11.71,13.11,14.17,15.21,18.71,22.32,26.61,29.79,36.20,46.05,52.43,58.06,67.20,76.46,82.22,91.41,100.00,111.31,125.17,135.06,151.54,158.55
646,Rwanda,US dollar,GDP Index current prices - USD,2.67,3.21,3.61,4.48,5.88,7.09,7.90,9.25,11.22,13.75,15.55,17.44,17.44,18.34,19.67,21.26,23.91,26.74,28.84,29.41,28.56,21.26,22.46,21.75,13.39,14.43,16.30,22.88,25.67,25.29,24.26,23.06,23.07,25.09,27.87,34.40,38.93,47.71,60.72,66.52,71.79,80.71,89.74,91.67,96.65,100.00,101.94,108.53,113.08,121.48,121.18
646,Rwanda,US dollar,GDP Index constant prices - USD,12.44,12.59,12.63,13.06,13.17,12.89,15.40,16.20,17.79,19.46,21.20,22.35,22.76,24.12,23.10,24.11,25.20,25.23,25.24,26.07,25.44,24.51,26.14,23.88,12.23,16.32,19.57,23.35,26.61,29.57,32.05,34.77,39.35,40.23,43.22,47.27,51.63,55.58,61.78,65.63,70.44,76.06,82.63,86.52,91.87,100.00,105.97,110.18,119.63,130.96,126.56
646,Rwanda,Rwanda Franc,Implicit Price Deflator - NC,2.98,3.53,3.66,4.00,5.76,7.04,6.90,7.60,7.83,8.50,8.76,9.43,9.89,10.13,11.84,12.38,11.53,11.68,12.11,12.54,13.03,15.06,15.96,18.22,21.37,32.14,35.43,40.97,41.78,39.61,40.91,40.75,38.65,46.51,51.64,56.30,57.70,65.13,74.55,79.89,82.42,88.36,92.53,95.02,99.50,100.00,105.03,113.60,112.89,115.71,125.27
646,Rwanda,US dollar,Implicit Price Deflator - USD,21.47,25.50,28.62,34.33,44.68,54.98,51.31,57.12,63.09,70.65,73.35,78.01,76.63,76.03,85.18,88.18,94.88,105.95,114.25,112.84,112.27,86.74,85.92,91.06,109.52,88.38,83.26,97.96,96.44,85.51,75.69,66.32,58.62,62.37,64.48,72.77,75.40,85.85,98.29,101.36,101.91,106.12,108.60,105.95,105.21,100.00,96.19,98.50,94.52,92.76,95.75
659,Saint Kitts and Nevis,East Caribbean Dollar,GDP Index current prices - NC,1.99,2.37,2.70,2.90,3.96,4.43,4.51,4.82,5.35,6.37,7.42,8.76,9.32,9.41,10.68,12.02,14.16,16.00,18.71,20.85,23.53,23.89,26.23,28.57,31.97,33.96,36.17,40.54,41.47,44.00,45.63,49.63,52.06,50.85,54.91,59.28,69.81,74.67,81.38,81.01,82.34,88.58,86.70,90.97,99.29,100.00,105.20,107.99,109.50,113.17,100.47
659,Saint Kitts and Nevis,US dollar,GDP Index current prices - USD,2.69,3.24,3.79,3.99,5.20,5.51,4.66,4.82,5.35,6.37,7.42,8.76,9.32,9.41,10.68,12.02,14.16,16.00,18.71,20.85,23.53,23.89,26.23,28.57,31.97,33.96,36.17,40.54,41.47,44.00,45.63,49.63,52.06,50.85,54.91,59.28,69.81,74.67,81.38,81.01,82.34,88.58,86.70,90.97,99.29,100.00,105.20,107.99,109.50,113.17,100.47
659,Saint Kitts and Nevis,US dollar,GDP Index constant prices - USD,15.58,16.58,17.37,18.07,19.07,19.57,20.77,22.07,22.93,24.67,26.75,27.17,27.32,27.64,30.09,32.66,36.21,38.58,42.14,44.45,46.62,45.75,47.70,50.95,53.65,56.54,59.84,63.92,63.61,65.66,72.26,76.05,77.09,74.06,77.02,84.51,87.18,87.70,93.07,89.30,88.76,90.38,88.37,93.12,98.98,100.00,102.83,100.79,103.74,105.87,94.50
659,Saint Kitts and Nevis,East Caribbean Dollar,Implicit Price Deflator - NC,12.80,14.28,15.52,16.04,20.75,22.62,21.71,21.84,23.35,25.83,27.72,32.25,34.11,34.05,35.50,36.81,39.09,41.48,44.39,46.91,50.48,52.22,54.98,56.08,59.60,60.06,60.45,63.42,65.20,67.01,63.16,65.26,67.53,68.66,71.29,70.14,80.07,85.14,87.44,90.72,92.77,98.01,98.12,97.68,100.31,100.00,102.31,107.14,105.55,106.89,106.32
659,Saint Kitts and Nevis,US dollar,Implicit Price Deflator - USD,17.28,19.52,21.81,22.10,27.28,28.15,22.42,21.84,23.35,25.83,27.72,32.25,34.11,34.05,35.50,36.81,39.09,41.48,44.39,46.91,50.48,52.22,54.98,56.08,59.60,60.06,60.45,63.42,65.20,67.01,63.16,65.26,67.53,68.66,71.29,70.14,80.07,85.14,87.44,90.72,92.77,98.01,98.12,97.68,100.31,100.00,102.31,107.14,105.55,106.89,106.32
662,Saint Lucia,East Caribbean Dollar,GDP Index current prices - NC,1.69,1.91,2.12,2.44,3.47,4.25,5.32,6.01,7.03,8.53,10.01,11.46,12.40,13.44,14.82,16.47,19.97,21.87,24.92,28.21,30.75,33.09,36.76,36.77,38.31,40.83,43.45,44.28,48.60,51.18,51.72,48.81,49.06,53.29,58.54,61.86,70.07,73.82,79.44,77.43,82.14,87.15,88.72,92.03,97.02,100.00,103.07,110.32,114.10,117.06,89.33
662,Saint Lucia,US dollar,GDP Index current prices - USD,2.28,2.61,2.99,3.36,4.56,5.29,5.50,6.01,7.03,8.53,10.01,11.46,12.40,13.44,14.82,16.47,19.97,21.87,24.92,28.21,30.75,33.09,36.76,36.77,38.31,40.83,43.45,44.28,48.60,51.18,51.72,48.81,49.06,53.29,58.54,61.86,70.07,73.82,79.44,77.43,82.14,87.15,88.72,92.03,97.02,100.00,103.07,110.32,114.10,117.06,89.33
662,Saint Lucia,US dollar,GDP Index constant prices - USD,19.53,20.52,21.05,21.36,22.57,23.56,27.97,30.55,32.85,33.75,31.85,32.66,33.63,35.50,37.94,40.79,47.65,48.94,55.91,60.03,61.80,62.17,66.70,66.88,68.05,68.82,73.66,73.40,78.08,79.86,79.57,76.86,77.18,80.47,86.31,85.96,91.29,93.04,97.62,96.10,96.54,100.72,100.61,98.59,99.90,100.00,103.43,107.05,110.18,110.11,87.68
662,Saint Lucia,East Caribbean Dollar,Implicit Price Deflator - NC,8.64,9.29,10.09,11.41,15.36,18.03,19.03,19.66,21.40,25.28,31.43,35.10,36.87,37.85,39.06,40.38,41.91,44.68,44.56,46.99,49.75,53.22,55.10,54.98,56.31,59.33,58.99,60.32,62.25,64.09,65.01,63.51,63.57,66.23,67.82,71.96,76.76,79.34,81.38,80.57,85.08,86.53,88.18,93.35,97.12,100.00,99.65,103.06,103.55,106.31,101.88
662,Saint Lucia,US dollar,Implicit Price Deflator - USD,11.66,12.70,14.18,15.72,20.20,22.44,19.65,19.66,21.40,25.28,31.43,35.10,36.87,37.85,39.06,40.38,41.91,44.68,44.56,46.99,49.75,53.22,55.10,54.98,56.31,59.33,58.99,60.32,62.25,64.09,65.01,63.51,63.57,66.23,67.82,71.96,76.76,79.34,81.38,80.57,85.08,86.53,88.18,93.35,97.12,100.00,99.65,103.06,103.55,106.31,101.88
882,Samoa,Tala,GDP Index current prices - NC,1.48,1.75,1.92,2.30,2.57,2.68,3.07,3.51,3.61,4.60,5.26,5.56,6.66,7.88,9.25,9.76,10.27,10.78,12.58,12.68,13.21,13.70,14.84,15.55,25.64,24.73,27.71,31.36,33.85,35.30,38.75,42.50,45.51,48.80,54.62,60.08,63.92,85.96,88.56,83.34,85.34,87.53,85.93,87.61,90.35,100.00,104.58,104.59,107.18,111.37,102.07
882,Samoa,US dollar,GDP Index current prices - USD,5.25,6.24,7.27,9.62,10.87,10.86,9.88,11.42,12.57,14.26,14.65,13.77,14.12,13.03,12.72,11.13,11.76,13.01,15.48,14.30,14.65,14.62,15.41,15.50,25.90,25.61,28.82,31.38,29.41,30.00,30.20,31.29,34.52,42.04,50.30,56.77,58.90,84.13,85.77,78.16,87.96,96.72,96.00,97.09,99.22,100.00,104.42,104.85,106.09,107.67,98.09
882,Samoa,US dollar,GDP Index constant prices - USD,41.68,47.31,48.06,51.57,46.06,44.31,48.44,48.06,51.07,57.83,54.32,49.40,48.90,49.11,49.75,51.70,54.54,54.80,54.01,56.02,53.54,52.31,52.20,54.34,52.96,56.16,60.38,61.22,62.60,64.56,69.13,74.70,77.07,81.43,85.01,89.31,89.84,95.39,93.29,91.94,94.15,94.44,90.60,91.29,93.69,100.00,103.70,103.10,103.86,106.36,96.60
882,Samoa,Tala,Implicit Price Deflator - NC,3.55,3.70,3.99,4.46,5.59,6.06,6.33,7.29,7.08,7.96,9.68,11.25,13.61,16.05,18.59,18.88,18.82,19.67,23.29,22.64,24.68,26.18,28.43,28.61,48.41,44.04,45.90,51.23,54.08,54.68,56.05,56.89,59.06,59.94,64.25,67.27,71.16,90.12,94.93,90.65,90.64,92.68,94.85,95.97,96.43,100.00,100.85,101.44,103.20,104.70,105.66
882,Samoa,US dollar,Implicit Price Deflator - USD,12.60,13.19,15.12,18.65,23.59,24.51,20.39,23.76,24.62,24.66,26.96,27.87,28.87,26.53,25.57,21.53,21.56,23.74,28.66,25.54,27.36,27.94,29.52,28.53,48.91,45.60,47.74,51.26,46.98,46.48,43.68,41.89,44.79,51.62,59.17,63.56,65.56,88.20,91.94,85.01,93.42,102.42,105.96,106.35,105.90,100.00,100.69,101.70,102.14,101.23,101.53
674,San Marino,Euro,GDP Index current prices - NC,2.02,2.21,2.42,2.92,3.71,4.24,5.34,6.49,7.63,9.34,11.67,13.98,16.50,19.21,21.97,24.65,27.26,29.82,33.14,36.38,40.25,43.94,46.23,52.42,58.25,67.06,73.13,76.16,83.31,92.29,96.79,104.97,107.73,114.65,122.25,127.44,134.93,142.07,146.85,132.95,126.27,115.49,109.55,109.80,108.69,100.00,103.69,105.77,109.57,112.85,106.43
674,San Marino,US dollar,GDP Index current prices - USD,5.65,6.22,7.24,8.75,9.95,11.35,11.20,12.84,15.71,19.63,23.79,21.47,21.30,22.09,21.83,22.54,31.92,40.17,44.45,46.29,58.65,61.84,65.49,58.16,63.07,71.87,82.74,78.07,83.77,88.66,80.40,84.69,91.42,116.67,136.87,142.89,152.62,175.32,193.95,166.53,150.78,144.76,126.91,131.45,130.03,100.00,103.42,107.74,116.67,113.91,109.61
674,San Marino,US dollar,GDP Index constant prices - USD,39.18,39.89,41.36,44.31,46.75,45.77,49.03,50.29,51.92,55.01,56.90,57.38,57.61,58.29,60.17,61.85,63.62,65.65,68.40,70.72,72.17,73.28,73.85,80.31,85.92,93.90,98.46,103.40,111.18,121.27,123.92,130.87,131.20,136.33,142.62,145.92,151.55,156.84,159.43,139.05,132.59,120.04,111.01,107.65,106.64,100.00,102.46,103.08,104.43,106.50,99.53
674,San Marino,Euro,Implicit Price Deflator - NC,5.17,5.54,5.85,6.59,7.93,9.27,10.89,12.91,14.71,16.98,20.51,24.37,28.64,32.96,36.51,39.86,42.85,45.42,48.44,51.44,55.76,59.97,62.61,65.27,67.80,71.41,74.27,73.65,74.93,76.10,78.10,80.21,82.11,84.10,85.72,87.33,89.03,90.58,92.11,95.61,95.23,96.21,98.68,101.99,101.93,100.00,101.20,102.62,104.92,105.97,106.93
674,San Marino,US dollar,Implicit Price Deflator - USD,14.43,15.58,17.51,19.74,21.28,24.80,22.85,25.54,30.25,35.68,41.81,37.42,36.97,37.89,36.28,36.45,50.18,61.18,64.97,65.46,81.26,84.39,88.69,72.42,73.41,76.54,84.04,75.50,75.34,73.11,64.88,64.72,69.68,85.58,95.97,97.92,100.70,111.78,121.65,119.76,113.73,120.60,114.32,122.10,121.93,100.00,100.94,104.52,111.72,106.97,110.13
678,Sao Tome and Principe,Dobra,GDP Index current prices - NC,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.09,0.12,0.17,0.23,0.29,0.41,0.73,1.30,1.99,4.03,5.66,6.73,7.44,8.22,9.08,10.48,12.81,14.84,18.95,23.80,28.08,39.30,43.30,51.95,58.46,68.50,79.50,91.64,100.00,109.49,117.08,122.59,134.05,145.75
678,Sao Tome and Principe,US dollar,GDP Index current prices - USD,11.12,11.14,12.38,16.74,17.28,17.96,15.55,14.70,16.45,19.65,24.40,24.95,24.00,22.44,23.37,24.72,34.64,34.65,29.58,29.45,35.65,32.12,28.35,37.57,39.25,30.99,40.40,27.47,21.60,23.10,22.77,22.70,25.47,30.27,33.11,39.65,42.24,45.82,59.08,59.02,62.04,73.28,79.36,95.18,109.63,100.00,109.20,118.96,130.51,135.31,149.71
678,Sao Tome and Principe,US dollar,GDP Index constant prices - USD,26.58,28.01,28.65,29.11,30.76,32.42,32.95,40.66,41.84,48.68,48.15,43.19,44.52,42.80,40.22,43.96,41.39,40.18,40.98,42.27,41.36,41.86,42.15,42.61,43.55,44.42,45.09,45.54,46.67,47.84,48.06,49.53,50.52,54.04,56.11,60.09,65.57,67.70,73.24,75.02,80.03,83.55,86.17,90.32,96.24,100.00,104.16,108.17,111.36,113.82,117.34
678,Sao Tome and Principe,Dobra,Implicit Price Deflator - NC,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.10,0.10,0.10,0.12,0.11,0.15,0.21,0.28,0.39,0.56,0.70,0.98,1.72,2.99,4.48,8.94,12.43,14.42,15.56,17.11,18.34,20.74,23.70,26.45,31.54,36.31,41.47,53.66,57.72,64.92,69.97,79.49,88.02,95.23,100.00,105.11,108.23,110.09,117.77,124.22
678,Sao Tome and Principe,US dollar,Implicit Price Deflator - USD,41.83,39.78,43.21,57.50,56.16,55.40,47.20,36.16,39.31,40.36,50.68,57.77,53.90,52.44,58.11,56.24,83.69,86.23,72.18,69.67,86.19,76.73,67.25,88.18,90.12,69.76,89.60,60.32,46.28,48.28,47.38,45.82,50.41,56.02,59.00,65.99,64.43,67.68,80.66,78.67,77.53,87.71,92.09,105.38,113.92,100.00,104.84,109.97,117.20,118.88,127.59
682,Saudi Arabia,Saudi Riyal,GDP Index current prices - NC,0.99,1.31,1.63,2.26,6.57,6.71,9.21,10.66,11.12,15.32,22.31,25.41,21.41,18.19,17.18,15.34,13.12,13.08,13.47,14.55,17.95,20.18,20.92,20.30,20.63,21.88,24.22,25.33,22.43,24.72,28.97,28.14,28.98,32.98,39.55,50.16,57.53,63.53,79.45,65.58,80.73,102.59,112.49,114.12,115.60,100.00,98.57,105.24,120.21,121.20,107.01
682,Saudi Arabia,US dollar,GDP Index current prices - USD,0.82,1.10,1.48,2.28,6.94,7.15,9.78,11.34,12.27,17.10,25.15,28.17,23.42,19.74,18.28,15.88,13.28,13.08,13.47,14.55,17.95,20.18,20.92,20.30,20.63,21.88,24.22,25.33,22.43,24.72,28.97,28.14,28.98,32.98,39.55,50.20,57.61,63.58,79.45,65.58,80.73,102.59,112.49,114.12,115.60,100.00,98.57,105.24,120.21,121.20,107.01
682,Saudi Arabia,US dollar,GDP Index constant prices - USD,19.03,22.94,28.20,35.01,40.69,37.06,43.66,46.76,44.32,49.60,52.41,53.43,42.35,35.55,33.90,30.58,35.78,33.40,37.78,37.59,43.31,49.80,51.79,51.08,51.37,51.48,52.84,53.42,54.97,52.90,55.87,55.20,53.64,59.67,64.42,68.01,69.91,71.20,75.65,74.09,77.82,85.60,90.24,92.67,96.06,100.00,101.67,100.92,103.37,103.72,99.46
682,Saudi Arabia,Saudi Riyal,Implicit Price Deflator - NC,5.18,5.73,5.79,6.45,16.15,18.09,21.09,22.79,25.09,30.89,42.57,47.56,50.56,51.16,50.69,50.16,36.68,39.16,35.65,38.71,41.46,40.52,40.40,39.73,40.17,42.50,45.84,47.42,40.81,46.73,51.84,50.99,54.03,55.28,61.39,73.76,82.30,89.24,105.02,88.52,103.74,119.85,124.66,123.14,120.35,100.00,96.95,104.29,116.29,116.86,107.59
682,Saudi Arabia,US dollar,Implicit Price Deflator - USD,4.32,4.79,5.24,6.53,17.06,19.29,22.40,24.25,27.68,34.47,47.99,52.72,55.30,55.53,53.94,51.93,37.12,39.16,35.65,38.71,41.46,40.52,40.40,39.73,40.17,42.50,45.84,47.42,40.81,46.73,51.84,50.99,54.03,55.28,61.39,73.82,82.41,89.30,105.02,88.52,103.74,119.85,124.66,123.14,120.35,100.00,96.95,104.29,116.29,116.86,107.59
686,Senegal,CFA Franc BCEAO,GDP Index current prices - NC,3.24,3.34,3.69,3.75,4.57,5.48,6.20,6.53,6.68,7.85,8.46,9.03,11.38,12.67,13.69,15.53,17.47,18.53,19.89,19.79,20.80,20.80,21.39,20.62,27.11,29.95,31.91,33.58,36.54,40.74,41.02,44.02,45.77,49.09,52.24,56.55,60.25,66.59,73.81,74.29,78.82,83.51,89.37,90.31,93.02,100.00,107.37,116.02,122.19,129.94,133.71
686,Senegal,US dollar,GDP Index current prices - USD,6.94,7.17,8.67,9.97,11.24,15.14,15.35,15.72,17.50,21.84,23.70,19.67,20.49,19.66,18.54,20.45,29.85,36.48,39.50,36.70,45.20,43.62,47.81,43.08,28.89,35.50,36.90,34.04,36.65,39.15,34.09,35.53,38.86,49.97,58.51,63.44,68.18,82.21,97.52,93.08,94.16,104.72,103.57,108.16,111.31,100.00,107.20,118.21,130.15,131.22,137.45
686,Senegal,US dollar,GDP Index constant prices - USD,25.30,25.27,26.88,25.38,26.44,28.44,30.97,30.14,28.26,30.98,29.96,29.60,34.15,34.89,33.49,34.76,36.34,37.79,39.70,39.15,40.68,40.51,41.41,40.49,41.65,43.62,45.90,47.33,50.13,55.70,55.01,57.53,57.91,61.77,65.41,69.08,70.79,74.28,77.02,78.88,82.18,83.63,86.98,90.33,94.01,100.00,106.37,114.23,121.33,126.67,127.72
686,Senegal,CFA Franc BCEAO,Implicit Price Deflator - NC,12.81,13.20,13.74,14.79,17.29,19.28,20.01,21.65,23.62,25.35,28.25,30.51,33.33,36.30,40.88,44.67,48.08,49.03,50.08,50.54,51.14,51.34,51.65,50.91,65.08,68.66,69.52,70.94,72.90,73.14,74.57,76.52,79.04,79.47,79.87,81.86,85.12,89.65,95.83,94.17,95.92,99.87,102.75,99.98,98.94,100.00,100.94,101.56,100.71,102.59,104.69
686,Senegal,US dollar,Implicit Price Deflator - USD,27.42,28.37,32.25,39.27,42.50,53.24,49.55,52.14,61.94,70.50,79.12,66.43,60.00,56.36,55.35,58.83,82.14,96.53,99.49,93.74,111.13,107.68,115.45,106.39,69.35,81.38,80.40,71.91,73.11,70.29,61.97,61.76,67.10,80.90,89.45,91.82,96.32,110.67,126.62,118.00,114.58,125.22,119.08,119.73,118.40,100.00,100.78,103.48,107.27,103.59,107.62
688,Serbia,Serbian Dinar,GDP Index current prices - NC,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.71,0.75,1.38,2.72,3.52,4.52,5.24,10.07,20.10,25.55,30.00,35.37,42.80,50.55,58.48,67.40,70.73,75.33,83.71,88.30,95.51,96.42,100.00,104.94,110.33,117.56,125.65,127.51
688,Serbia,US dollar,GDP Index current prices - USD,,,,,,,,,,,,,,,,,,,,,102.21,93.34,68.60,48.86,51.20,55.24,59.78,57.48,51.38,30.10,24.88,32.68,43.17,56.69,65.92,69.81,81.91,108.86,131.62,113.89,105.46,124.21,109.21,122.04,118.68,100.00,102.61,111.41,127.70,129.90,134.49
688,Serbia,US dollar,GDP Index constant prices - USD,,,,,,,,,,,,,,,,,,,,,111.68,98.66,70.90,49.32,50.60,53.48,56.83,60.93,62.96,57.03,60.52,64.69,68.82,71.83,78.32,82.65,86.87,92.47,97.70,95.03,95.72,97.67,97.01,99.81,98.23,100.00,103.34,105.51,110.25,115.03,113.94
688,Serbia,Serbian Dinar,Implicit Price Deflator - NC,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,1.44,1.49,2.58,4.78,5.77,7.18,9.19,16.63,31.07,37.13,41.77,45.16,51.78,58.18,63.25,68.99,74.43,78.70,85.71,91.02,95.69,98.16,100.00,101.55,104.57,106.63,109.23,111.91
688,Serbia,US dollar,Implicit Price Deflator - USD,,,,,,,,,,,,,,,,,,,,,91.51,94.61,96.76,99.06,101.17,103.29,105.19,94.34,81.60,52.79,41.11,50.52,62.74,78.92,84.17,84.46,94.29,117.73,134.72,119.85,110.17,127.17,112.58,122.26,120.82,100.00,99.30,105.59,115.82,112.93,118.04
690,Seychelles,Seychelles Rupee,GDP Index current prices - NC,0.67,0.79,1.08,1.32,1.62,1.90,2.41,3.25,3.92,5.31,6.21,6.36,6.36,6.52,7.04,7.94,8.50,9.20,10.07,11.34,12.96,13.05,14.63,16.02,16.08,15.94,16.35,18.64,21.09,21.89,23.27,23.84,25.04,24.92,25.17,27.56,30.59,37.77,49.87,62.89,63.82,68.76,79.17,87.32,93.34,100.00,103.54,113.73,117.40,121.12,101.71
690,Seychelles,US dollar,GDP Index current prices - USD,1.62,1.93,2.69,3.24,3.78,4.19,4.32,5.66,7.51,11.17,12.93,13.40,12.92,12.82,13.27,14.82,18.32,21.87,24.89,26.74,32.33,32.84,38.04,41.16,42.34,44.57,43.81,49.38,53.36,54.56,54.22,54.18,60.83,61.44,60.93,66.72,73.79,75.04,70.21,61.52,70.42,73.94,76.92,96.41,97.50,100.00,103.50,110.95,112.36,114.91,76.87
690,Seychelles,US dollar,GDP Index constant prices - USD,13.75,15.93,16.94,18.47,18.71,19.31,22.45,24.38,26.50,30.46,29.52,27.56,27.14,26.68,28.82,31.78,32.18,33.58,35.37,39.01,41.92,43.07,46.18,49.03,48.64,48.34,49.24,56.67,63.03,64.25,64.17,62.74,63.53,59.51,58.31,63.56,69.54,76.78,75.14,74.31,78.72,82.96,86.01,91.19,95.30,100.00,104.40,109.52,111.46,112.78,100.64
690,Seychelles,Seychelles Rupee,Implicit Price Deflator - NC,4.91,4.98,6.36,7.16,8.66,9.83,10.73,13.32,14.79,17.44,21.02,23.07,23.43,24.43,24.42,24.98,26.41,27.38,28.46,29.06,30.92,30.29,31.69,32.67,33.06,32.98,33.21,32.90,33.46,34.08,36.26,37.99,39.41,41.88,43.17,43.37,43.99,49.19,66.38,84.63,81.07,82.88,92.04,95.76,97.95,100.00,99.18,103.85,105.33,107.39,101.07
690,Seychelles,US dollar,Implicit Price Deflator - USD,11.76,12.09,15.87,17.52,20.22,21.72,19.26,23.21,28.33,36.66,43.79,48.63,47.60,48.07,46.06,46.62,56.94,65.10,70.38,68.54,77.12,76.24,82.37,83.95,87.05,92.22,88.96,87.14,84.66,84.92,84.49,86.35,95.75,103.25,104.50,104.98,106.11,97.73,93.45,82.79,89.45,89.13,89.42,105.73,102.31,100.00,99.14,101.30,100.81,101.88,76.38
694,Sierra Leone,Leone,GDP Index current prices - NC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.07,0.13,0.19,0.34,0.62,1.44,2.13,2.74,3.36,4.12,5.44,5.23,6.59,7.57,8.34,10.03,12.19,15.08,18.13,22.10,25.87,29.85,34.61,38.49,47.52,59.29,76.52,98.77,105.12,100.00,112.57,127.94,150.12,172.06,172.46
694,Sierra Leone,US dollar,GDP Index current prices - USD,10.72,11.41,12.58,14.35,16.53,17.66,16.42,18.70,24.14,27.81,31.37,33.62,37.81,32.87,40.28,32.39,22.72,19.28,30.22,28.52,20.70,24.85,21.66,24.50,29.05,27.74,30.00,27.09,21.42,21.33,20.26,25.67,29.50,32.62,34.10,38.85,44.38,50.81,58.98,57.76,60.69,69.27,89.50,115.82,118.06,100.00,90.93,88.03,96.16,97.03,89.14
694,Sierra Leone,US dollar,GDP Index constant prices - USD,47.84,48.05,48.48,50.17,51.92,51.92,51.55,51.99,53.99,56.74,58.37,60.68,61.75,61.68,64.37,65.87,66.83,69.53,71.25,73.66,76.35,70.24,63.47,63.50,65.73,59.14,44.48,36.65,36.35,33.39,34.66,40.96,51.78,56.61,60.34,63.06,65.72,71.02,74.86,77.24,81.37,86.51,99.65,120.29,125.77,100.00,106.34,110.37,114.17,120.46,117.87
694,Sierra Leone,Leone,Implicit Price Deflator - NC,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.05,0.11,0.19,0.27,0.46,0.81,2.06,3.36,4.31,5.10,6.97,12.22,14.28,18.14,22.68,24.07,24.50,23.54,26.63,30.04,35.04,39.36,42.03,46.23,49.83,58.39,68.54,76.79,82.11,83.58,100.00,105.85,115.93,131.49,142.84,146.31
694,Sierra Leone,US dollar,Implicit Price Deflator - USD,22.41,23.76,25.95,28.61,31.83,34.02,31.85,35.98,44.72,49.01,53.75,55.41,61.23,53.28,62.57,49.17,34.00,27.72,42.41,38.71,27.11,35.38,34.13,38.58,44.20,46.91,67.46,73.91,58.94,63.87,58.44,62.66,56.97,57.63,56.51,61.61,67.52,71.54,78.79,74.78,74.58,80.07,89.81,96.29,93.87,100.00,85.50,79.76,84.23,80.55,75.62
702,Singapore,Singapore Dollar,GDP Index current prices - NC,1.39,1.64,1.96,2.46,3.03,3.24,3.54,3.86,4.33,4.99,6.11,7.17,8.02,8.99,9.85,9.65,9.66,10.76,12.62,14.48,16.65,18.55,20.05,23.13,26.58,29.39,32.06,35.11,33.88,34.54,39.12,37.99,39.13,40.17,45.92,50.24,55.77,64.40,64.69,66.69,77.22,82.98,87.09,90.89,94.22,100.00,104.00,111.97,119.76,120.62,110.78
702,Singapore,US dollar,GDP Index current prices - USD,0.62,0.74,0.96,1.37,1.71,1.88,1.97,2.18,2.62,3.16,3.92,4.66,5.16,5.85,6.35,6.03,6.10,7.02,8.62,10.21,12.63,14.76,16.93,19.68,23.93,28.51,31.26,32.51,27.83,28.02,31.19,29.15,30.05,31.70,37.35,41.50,48.26,58.75,62.86,63.04,77.86,90.70,95.81,99.86,102.23,100.00,103.49,111.47,122.07,121.56,110.39
